"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"684","250090","PI 656085","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250090_LeafPhotoA_2025-10-01%2009_25_11.576-05_00.jpg","2025-10-01 09:25:12.070-05:00"," ","","2","SM-A166U1"
"684","250090","PI 656085","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250090_LeafPhotoA_2025-10-01%2009_25_23.905-05_00.jpg","2025-10-01 09:25:24.457-05:00"," ","","3","SM-A166U1"
"693","250091","PI 656098","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250091_LeafPhotoA_2025-10-01%2009_23_25.431-05_00.jpg","2025-10-01 09:23:26.191-05:00"," ","","1","SM-A166U1"
"693","250091","PI 656098","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250091_LeafPhotoA_2025-10-01%2009_23_37.206-05_00.jpg","2025-10-01 09:23:37.686-05:00"," ","","2","SM-A166U1"
"693","250091","PI 656098","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250091_LeafPhotoA_2025-10-01%2009_23_51.988-05_00.jpg","2025-10-01 09:23:52.423-05:00"," ","","3","SM-A166U1"
"470","250092","PI 576352","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250092_LeafPhotoA_2025-10-01%2009_21_53.866-05_00.jpg","2025-10-01 09:21:54.428-05:00"," ","","1","SM-A166U1"
"470","250092","PI 576352","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250092_LeafPhotoA_2025-10-01%2009_22_06.170-05_00.jpg","2025-10-01 09:22:06.655-05:00"," ","","2","SM-A166U1"
"470","250092","PI 576352","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250092_LeafPhotoA_2025-10-01%2009_22_17.023-05_00.jpg","2025-10-01 09:22:17.529-05:00"," ","","3","SM-A166U1"
"664","250093","PI 656055","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250093_LeafPhotoA_2025-10-01%2009_20_38.818-05_00.jpg","2025-10-01 09:20:39.372-05:00"," ","","1","SM-A166U1"
"664","250093","PI 656055","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250093_LeafPhotoA_2025-10-01%2009_20_49.163-05_00.jpg","2025-10-01 09:20:49.677-05:00"," ","","2","SM-A166U1"
"664","250093","PI 656055","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250093_LeafPhotoA_2025-10-01%2009_21_01.104-05_00.jpg","2025-10-01 09:21:01.618-05:00"," ","","3","SM-A166U1"
"7","250094","PI 48770","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250094_LeafPhotoA_2025-10-01%2009_19_02.544-05_00.jpg","2025-10-01 09:19:03.248-05:00"," ","","1","SM-A166U1"
"7","250094","PI 48770","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250094_LeafPhotoA_2025-10-01%2009_19_19.316-05_00.jpg","2025-10-01 09:19:19.803-05:00"," ","","2","SM-A166U1"
"7","250094","PI 48770","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250094_LeafPhotoA_2025-10-01%2009_19_34.196-05_00.jpg","2025-10-01 09:19:34.730-05:00"," ","","3","SM-A166U1"
"7","250094","PI 48770","Rep 1","SAP","LeafPhotoNotesA","photos taken from single plant ","2025-10-01 09:19:50.311-05:00"," ","","1","SM-A166U1"
"678","250095","PI 656075","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250095_LeafPhotoA_2025-10-01%2009_17_42.974-05_00.jpg","2025-10-01 09:17:43.480-05:00"," ","","1","SM-A166U1"
"678","250095","PI 656075","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250095_LeafPhotoA_2025-10-01%2009_18_06.905-05_00.jpg","2025-10-01 09:18:07.445-05:00"," ","","2","SM-A166U1"
"678","250095","PI 656075","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250095_LeafPhotoA_2025-10-01%2009_18_19.254-05_00.jpg","2025-10-01 09:18:19.699-05:00"," ","","3","SM-A166U1"
"314","250096","PI 534116","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250096_LeafPhotoA_2025-10-01%2009_16_24.123-05_00.jpg","2025-10-01 09:16:25.068-05:00"," ","","1","SM-A166U1"
"314","250096","PI 534116","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250096_LeafPhotoA_2025-10-01%2009_16_44.550-05_00.jpg","2025-10-01 09:16:45.064-05:00"," ","","2","SM-A166U1"
"314","250096","PI 534116","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250096_LeafPhotoA_2025-10-01%2009_16_59.361-05_00.jpg","2025-10-01 09:16:59.872-05:00"," ","","3","SM-A166U1"
"331","250097","PI 534163","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250097_LeafPhotoA_2025-10-01%2009_48_21.625-05_00.jpg","2025-10-01 09:48:22.369-05:00"," ","","1","SM-A166U1"
"331","250097","PI 534163","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250097_LeafPhotoA_2025-10-01%2009_48_37.064-05_00.jpg","2025-10-01 09:48:37.708-05:00"," ","","2","SM-A166U1"
"331","250097","PI 534163","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250097_LeafPhotoA_2025-10-01%2009_48_58.473-05_00.jpg","2025-10-01 09:48:58.929-05:00"," ","","3","SM-A166U1"
"712","250098","PI 656120","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250098_LeafPhotoA_2025-10-01%2009_50_19.877-05_00.jpg","2025-10-01 09:50:20.551-05:00"," ","","1","SM-A166U1"
"712","250098","PI 656120","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250098_LeafPhotoA_2025-10-01%2009_50_29.717-05_00.jpg","2025-10-01 09:50:30.238-05:00"," ","","2","SM-A166U1"
"712","250098","PI 656120","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250098_LeafPhotoA_2025-10-01%2009_50_40.216-05_00.jpg","2025-10-01 09:50:40.841-05:00"," ","","3","SM-A166U1"
"697","250099","PI 656103","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250099_LeafPhotoA_2025-10-01%2009_51_29.634-05_00.jpg","2025-10-01 09:51:30.202-05:00"," ","","1","SM-A166U1"
"697","250099","PI 656103","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250099_LeafPhotoA_2025-10-01%2009_51_47.828-05_00.jpg","2025-10-01 09:51:48.355-05:00"," ","","2","SM-A166U1"
"697","250099","PI 656103","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250099_LeafPhotoA_2025-10-01%2009_52_04.626-05_00.jpg","2025-10-01 09:52:05.258-05:00"," ","","3","SM-A166U1"
"697","250099","PI 656103","Rep 1","SAP","LeafPhotoNotesA","matured ","2025-10-01 09:52:11.893-05:00"," ","","1","SM-A166U1"
"626","250100","PI 656007","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250100_LeafPhotoA_2025-10-01%2009_52_52.911-05_00.jpg","2025-10-01 09:52:53.597-05:00"," ","","1","SM-A166U1"
"626","250100","PI 656007","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250100_LeafPhotoA_2025-10-01%2009_53_03.101-05_00.jpg","2025-10-01 09:53:03.663-05:00"," ","","2","SM-A166U1"
"626","250100","PI 656007","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250100_LeafPhotoA_2025-10-01%2009_53_13.436-05_00.jpg","2025-10-01 09:53:14.020-05:00"," ","","3","SM-A166U1"
"495","250101","PI 576435","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250101_LeafPhotoA_2025-10-01%2009_53_51.703-05_00.jpg","2025-10-01 09:53:52.404-05:00"," ","","1","SM-A166U1"
"495","250101","PI 576435","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250101_LeafPhotoA_2025-10-01%2009_54_02.427-05_00.jpg","2025-10-01 09:54:03.051-05:00"," ","","2","SM-A166U1"
"495","250101","PI 576435","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250101_LeafPhotoA_2025-10-01%2009_54_13.824-05_00.jpg","2025-10-01 09:54:14.412-05:00"," ","","3","SM-A166U1"
"542","250102","PI 597971","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250102_LeafPhotoA_2025-10-01%2009_54_52.524-05_00.jpg","2025-10-01 09:54:53.240-05:00"," ","","1","SM-A166U1"
"542","250102","PI 597971","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250102_LeafPhotoA_2025-10-01%2009_55_10.203-05_00.jpg","2025-10-01 09:55:10.803-05:00"," ","","2","SM-A166U1"
"542","250102","PI 597971","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250102_LeafPhotoA_2025-10-01%2009_55_21.973-05_00.jpg","2025-10-01 09:55:22.456-05:00"," ","","3","SM-A166U1"
"542","250102","PI 597971","Rep 1","SAP","LeafPhotoNotesA","aphid infestation ","2025-10-01 09:55:38.149-05:00"," ","","1","SM-A166U1"
"305","250103","PI 534099","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250103_LeafPhotoA_2025-10-01%2009_56_13.568-05_00.jpg","2025-10-01 09:56:14.251-05:00"," ","","1","SM-A166U1"
"305","250103","PI 534099","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250103_LeafPhotoA_2025-10-01%2009_56_23.016-05_00.jpg","2025-10-01 09:56:23.581-05:00"," ","","2","SM-A166U1"
"305","250103","PI 534099","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250103_LeafPhotoA_2025-10-01%2009_56_31.628-05_00.jpg","2025-10-01 09:56:32.229-05:00"," ","","3","SM-A166U1"
"287","250104","PI 533989","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250104_LeafPhotoA_2025-10-01%2009_57_08.630-05_00.jpg","2025-10-01 09:57:09.289-05:00"," ","","1","SM-A166U1"
"287","250104","PI 533989","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250104_LeafPhotoA_2025-10-01%2009_57_21.313-05_00.jpg","2025-10-01 09:57:21.867-05:00"," ","","2","SM-A166U1"
"287","250104","PI 533989","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250104_LeafPhotoA_2025-10-01%2009_57_35.904-05_00.jpg","2025-10-01 09:57:36.606-05:00"," ","","3","SM-A166U1"
"628","250105","PI 656009","Rep 1","SAP","LeafPhotoNotesA","No plants ","2025-10-01 09:57:55.807-05:00"," ","","1","SM-A166U1"
"663","250106","PI 656053","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250106_LeafPhotoA_2025-10-01%2009_59_07.363-05_00.jpg","2025-10-01 09:59:08.143-05:00"," ","","1","SM-A166U1"
"663","250106","PI 656053","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250106_LeafPhotoA_2025-10-01%2009_59_20.699-05_00.jpg","2025-10-01 09:59:21.291-05:00"," ","","2","SM-A166U1"
"663","250106","PI 656053","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250106_LeafPhotoA_2025-10-01%2009_59_31.225-05_00.jpg","2025-10-01 09:59:31.814-05:00"," ","","3","SM-A166U1"
"604","250107","PI 655982","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250107_LeafPhotoA_2025-10-01%2010_00_17.372-05_00.jpg","2025-10-01 10:00:18.030-05:00"," ","","1","SM-A166U1"
"604","250107","PI 655982","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250107_LeafPhotoA_2025-10-01%2010_00_27.880-05_00.jpg","2025-10-01 10:00:29.095-05:00"," ","","2","SM-A166U1"
"604","250107","PI 655982","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250107_LeafPhotoA_2025-10-01%2010_00_40.095-05_00.jpg","2025-10-01 10:00:40.794-05:00"," ","","3","SM-A166U1"
"642","250108","PI 656028","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250108_LeafPhotoA_2025-10-01%2010_01_16.515-05_00.jpg","2025-10-01 10:01:17.325-05:00"," ","","1","SM-A166U1"
"642","250108","PI 656028","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250108_LeafPhotoA_2025-10-01%2010_01_28.247-05_00.jpg","2025-10-01 10:01:28.809-05:00"," ","","2","SM-A166U1"
"642","250108","PI 656028","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250108_LeafPhotoA_2025-10-01%2010_01_38.846-05_00.jpg","2025-10-01 10:01:39.418-05:00"," ","","3","SM-A166U1"
"535","250109","PI 597960","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250109_LeafPhotoA_2025-10-01%2010_02_21.482-05_00.jpg","2025-10-01 10:02:22.068-05:00"," ","","1","SM-A166U1"
"535","250109","PI 597960","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250109_LeafPhotoA_2025-10-01%2010_02_34.767-05_00.jpg","2025-10-01 10:02:35.314-05:00"," ","","2","SM-A166U1"
"535","250109","PI 597960","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250109_LeafPhotoA_2025-10-01%2010_02_45.151-05_00.jpg","2025-10-01 10:02:45.709-05:00"," ","","3","SM-A166U1"
"471","250110","PI 576359","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250110_LeafPhotoA_2025-10-01%2010_03_19.483-05_00.jpg","2025-10-01 10:03:20.102-05:00"," ","","1","SM-A166U1"
"471","250110","PI 576359","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250110_LeafPhotoA_2025-10-01%2010_03_31.505-05_00.jpg","2025-10-01 10:03:32.151-05:00"," ","","2","SM-A166U1"
"471","250110","PI 576359","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250110_LeafPhotoA_2025-10-01%2010_03_43.322-05_00.jpg","2025-10-01 10:03:44.033-05:00"," ","","3","SM-A166U1"
"255","250111","PI 533910","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250111_LeafPhotoA_2025-10-01%2010_04_18.813-05_00.jpg","2025-10-01 10:04:19.503-05:00"," ","","1","SM-A166U1"
"255","250111","PI 533910","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250111_LeafPhotoA_2025-10-01%2010_04_29.217-05_00.jpg","2025-10-01 10:04:29.997-05:00"," ","","2","SM-A166U1"
"255","250111","PI 533910","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250111_LeafPhotoA_2025-10-01%2010_04_41.379-05_00.jpg","2025-10-01 10:04:42.053-05:00"," ","","3","SM-A166U1"
"223","250112","PI 533789","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250112_LeafPhotoA_2025-10-01%2010_05_23.010-05_00.jpg","2025-10-01 10:05:23.724-05:00"," ","","1","SM-A166U1"
