"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"711","250327","PI 656119","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250327_LeafPhotoA_2025-10-01%2013_59_10.440-05_00.jpg","2025-10-01 13:59:11.518-05:00"," ","","2","SM-A166U1"
"711","250327","PI 656119","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250327_LeafPhotoA_2025-10-01%2013_59_29.601-05_00.jpg","2025-10-01 13:59:30.660-05:00"," ","","3","SM-A166U1"
"242","250328","PI 533856","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250328_LeafPhotoA_2025-10-01%2013_59_51.988-05_00.jpg","2025-10-01 13:59:53.095-05:00"," ","","1","SM-A166U1"
"242","250328","PI 533856","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250328_LeafPhotoA_2025-10-01%2014_00_22.724-05_00.jpg","2025-10-01 14:00:23.748-05:00"," ","","2","SM-A166U1"
"242","250328","PI 533856","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250328_LeafPhotoA_2025-10-01%2014_00_38.551-05_00.jpg","2025-10-01 14:00:39.475-05:00"," ","","3","SM-A166U1"
"268","250329","PI 533943","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250329_LeafPhotoA_2025-10-01%2014_01_09.490-05_00.jpg","2025-10-01 14:01:10.706-05:00"," ","","1","SM-A166U1"
"268","250329","PI 533943","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250329_LeafPhotoA_2025-10-01%2014_01_27.338-05_00.jpg","2025-10-01 14:01:28.437-05:00"," ","","2","SM-A166U1"
"268","250329","PI 533943","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250329_LeafPhotoA_2025-10-01%2014_01_47.280-05_00.jpg","2025-10-01 14:01:48.452-05:00"," ","","3","SM-A166U1"
"480","250330","PI 576387","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250330_LeafPhotoA_2025-10-01%2014_02_18.097-05_00.jpg","2025-10-01 14:02:19.183-05:00"," ","","1","SM-A166U1"
"480","250330","PI 576387","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250330_LeafPhotoA_2025-10-01%2014_02_33.627-05_00.jpg","2025-10-01 14:02:34.832-05:00"," ","","2","SM-A166U1"
"480","250330","PI 576387","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250330_LeafPhotoA_2025-10-01%2014_02_46.269-05_00.jpg","2025-10-01 14:02:47.451-05:00"," ","","3","SM-A166U1"
"315","250331","PI 534117","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250331_LeafPhotoA_2025-10-01%2014_03_19.870-05_00.jpg","2025-10-01 14:03:21.011-05:00"," ","","1","SM-A166U1"
"315","250331","PI 534117","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250331_LeafPhotoA_2025-10-01%2014_03_35.090-05_00.jpg","2025-10-01 14:03:36.186-05:00"," ","","2","SM-A166U1"
"315","250331","PI 534117","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250331_LeafPhotoA_2025-10-01%2014_04_02.353-05_00.jpg","2025-10-01 14:04:03.309-05:00"," ","","3","SM-A166U1"
"616","250332","PI 655995","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250332_LeafPhotoA_2025-10-01%2014_04_47.124-05_00.jpg","2025-10-01 14:04:48.377-05:00"," ","","1","SM-A166U1"
"616","250332","PI 655995","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250332_LeafPhotoA_2025-10-01%2014_04_57.906-05_00.jpg","2025-10-01 14:04:58.921-05:00"," ","","2","SM-A166U1"
"616","250332","PI 655995","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250332_LeafPhotoA_2025-10-01%2014_05_16.695-05_00.jpg","2025-10-01 14:05:17.702-05:00"," ","","3","SM-A166U1"
"654","250333","PI 656042","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250333_LeafPhotoA_2025-10-01%2014_05_43.558-05_00.jpg","2025-10-01 14:05:44.750-05:00"," ","","1","SM-A166U1"
"654","250333","PI 656042","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250333_LeafPhotoA_2025-10-01%2014_05_58.996-05_00.jpg","2025-10-01 14:06:00.064-05:00"," ","","2","SM-A166U1"
"654","250333","PI 656042","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250333_LeafPhotoA_2025-10-01%2014_06_17.275-05_00.jpg","2025-10-01 14:06:18.264-05:00"," ","","3","SM-A166U1"
"619","250334","PI 655999","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250334_LeafPhotoA_2025-10-01%2014_06_48.133-05_00.jpg","2025-10-01 14:06:49.404-05:00"," ","","1","SM-A166U1"
"619","250334","PI 655999","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250334_LeafPhotoA_2025-10-01%2014_07_05.272-05_00.jpg","2025-10-01 14:07:06.322-05:00"," ","","2","SM-A166U1"
"619","250334","PI 655999","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250334_LeafPhotoA_2025-10-01%2014_07_33.378-05_00.jpg","2025-10-01 14:07:34.504-05:00"," ","","3","SM-A166U1"
"634","250335","PI 656016","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250335_LeafPhotoA_2025-10-01%2014_08_03.881-05_00.jpg","2025-10-01 14:08:04.885-05:00"," ","","1","SM-A166U1"
"634","250335","PI 656016","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250335_LeafPhotoA_2025-10-01%2014_08_25.536-05_00.jpg","2025-10-01 14:08:26.560-05:00"," ","","2","SM-A166U1"
"634","250335","PI 656016","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250335_LeafPhotoA_2025-10-01%2014_08_51.901-05_00.jpg","2025-10-01 14:08:53.035-05:00"," ","","3","SM-A166U1"
"520","250336","PI 595739","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250336_LeafPhotoA_2025-10-01%2014_09_20.299-05_00.jpg","2025-10-01 14:09:21.300-05:00"," ","","1","SM-A166U1"
"520","250336","PI 595739","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250336_LeafPhotoA_2025-10-01%2014_09_42.474-05_00.jpg","2025-10-01 14:09:43.484-05:00"," ","","2","SM-A166U1"
"520","250336","PI 595739","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250336_LeafPhotoA_2025-10-01%2014_09_57.768-05_00.jpg","2025-10-01 14:09:58.850-05:00"," ","","3","SM-A166U1"
"644","250347","PI 656031","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250347_LeafPhotoA_2025-10-01%2014_13_19.280-05_00.jpg","2025-10-01 14:13:20.673-05:00"," ","","1","SM-A166U1"
"644","250347","PI 656031","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250347_LeafPhotoA_2025-10-01%2014_13_32.641-05_00.jpg","2025-10-01 14:13:33.871-05:00"," ","","2","SM-A166U1"
"644","250347","PI 656031","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250347_LeafPhotoA_2025-10-01%2014_13_51.238-05_00.jpg","2025-10-01 14:13:52.347-05:00"," ","","3","SM-A166U1"
"303","250346","PI 534096","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250346_LeafPhotoA_2025-10-01%2014_14_20.603-05_00.jpg","2025-10-01 14:14:21.885-05:00"," ","","1","SM-A166U1"
"303","250346","PI 534096","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250346_LeafPhotoA_2025-10-01%2014_14_44.069-05_00.jpg","2025-10-01 14:14:45.174-05:00"," ","","2","SM-A166U1"
"303","250346","PI 534096","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250346_LeafPhotoA_2025-10-01%2014_15_02.886-05_00.jpg","2025-10-01 14:15:03.905-05:00"," ","","3","SM-A166U1"
"230","250345","PI 533814","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250345_LeafPhotoA_2025-10-01%2014_15_33.503-05_00.jpg","2025-10-01 14:15:34.749-05:00"," ","","1","SM-A166U1"
"230","250345","PI 533814","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250345_LeafPhotoA_2025-10-01%2014_15_51.052-05_00.jpg","2025-10-01 14:15:52.288-05:00"," ","","2","SM-A166U1"
"230","250345","PI 533814","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250345_LeafPhotoA_2025-10-01%2014_16_14.260-05_00.jpg","2025-10-01 14:16:15.328-05:00"," ","","3","SM-A166U1"
"302","250344","PI 534092","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250344_LeafPhotoA_2025-10-01%2014_16_44.518-05_00.jpg","2025-10-01 14:16:45.658-05:00"," ","","1","SM-A166U1"
"302","250344","PI 534092","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250344_LeafPhotoA_2025-10-01%2014_17_07.794-05_00.jpg","2025-10-01 14:17:08.844-05:00"," ","","2","SM-A166U1"
"302","250344","PI 534092","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250344_LeafPhotoA_2025-10-01%2014_17_27.498-05_00.jpg","2025-10-01 14:17:28.475-05:00"," ","","3","SM-A166U1"
"486","250343","PI 576399","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250343_LeafPhotoA_2025-10-01%2014_18_07.711-05_00.jpg","2025-10-01 14:18:08.728-05:00"," ","","1","SM-A166U1"
"486","250343","PI 576399","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250343_LeafPhotoA_2025-10-01%2014_18_29.729-05_00.jpg","2025-10-01 14:18:30.869-05:00"," ","","2","SM-A166U1"
"486","250343","PI 576399","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250343_LeafPhotoA_2025-10-01%2014_18_52.753-05_00.jpg","2025-10-01 14:18:53.808-05:00"," ","","3","SM-A166U1"
"589","250342","PI 651496","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250342_LeafPhotoA_2025-10-01%2014_19_19.554-05_00.jpg","2025-10-01 14:19:20.894-05:00"," ","","1","SM-A166U1"
"589","250342","PI 651496","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250342_LeafPhotoA_2025-10-01%2014_19_35.673-05_00.jpg","2025-10-01 14:19:36.943-05:00"," ","","2","SM-A166U1"
"589","250342","PI 651496","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250342_LeafPhotoA_2025-10-01%2014_19_52.391-05_00.jpg","2025-10-01 14:19:53.454-05:00"," ","","3","SM-A166U1"
"320","250341","PI 534128","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250341_LeafPhotoA_2025-10-01%2014_20_26.340-05_00.jpg","2025-10-01 14:20:27.385-05:00"," ","","1","SM-A166U1"
"320","250341","PI 534128","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250341_LeafPhotoA_2025-10-01%2014_20_42.869-05_00.jpg","2025-10-01 14:20:43.849-05:00"," ","","2","SM-A166U1"
"320","250341","PI 534128","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250341_LeafPhotoA_2025-10-01%2014_21_00.570-05_00.jpg","2025-10-01 14:21:01.689-05:00"," ","","3","SM-A166U1"
"617","250340","PI 655997","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250340_LeafPhotoA_2025-10-01%2014_21_22.811-05_00.jpg","2025-10-01 14:21:23.891-05:00"," ","","1","SM-A166U1"
"617","250340","PI 655997","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250340_LeafPhotoA_2025-10-01%2014_21_37.625-05_00.jpg","2025-10-01 14:21:38.697-05:00"," ","","2","SM-A166U1"
"617","250340","PI 655997","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250340_LeafPhotoA_2025-10-01%2014_21_54.555-05_00.jpg","2025-10-01 14:21:55.606-05:00"," ","","3","SM-A166U1"
"704","250339","PI 656110","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250339_LeafPhotoA_2025-10-01%2014_22_23.350-05_00.jpg","2025-10-01 14:22:24.589-05:00"," ","","1","SM-A166U1"
"704","250339","PI 656110","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250339_LeafPhotoA_2025-10-01%2014_23_01.839-05_00.jpg","2025-10-01 14:23:03.013-05:00"," ","","2","SM-A166U1"
"704","250339","PI 656110","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250339_LeafPhotoA_2025-10-01%2014_23_28.935-05_00.jpg","2025-10-01 14:23:30.076-05:00"," ","","3","SM-A166U1"
"714","250338","PI 659693","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250338_LeafPhotoA_2025-10-01%2014_24_04.970-05_00.jpg","2025-10-01 14:24:06.017-05:00"," ","","1","SM-A166U1"
"714","250338","PI 659693","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250338_LeafPhotoA_2025-10-01%2014_24_37.011-05_00.jpg","2025-10-01 14:24:38.112-05:00"," ","","2","SM-A166U1"
"714","250338","PI 659693","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250338_LeafPhotoA_2025-10-01%2014_25_11.764-05_00.jpg","2025-10-01 14:25:12.952-05:00"," ","","3","SM-A166U1"
"685","250337","PI 656087","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250337_LeafPhotoA_2025-10-01%2014_25_51.559-05_00.jpg","2025-10-01 14:25:52.683-05:00"," ","","1","SM-A166U1"
"685","250337","PI 656087","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250337_LeafPhotoA_2025-10-01%2014_26_19.209-05_00.jpg","2025-10-01 14:26:20.232-05:00"," ","","2","SM-A166U1"
"685","250337","PI 656087","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250337_LeafPhotoA_2025-10-01%2014_27_04.579-05_00.jpg","2025-10-01 14:27:05.745-05:00"," ","","3","SM-A166U1"
